 The Fragrance of Dark Coffee - Godot's Theme (Ace Attorney)	60.7	Hard	1.46★	1055-716
 Chao Yue Ji Xian - CN-Music	60.7	Expert	1.52★	510-314
 Ham Sandwich - Mel0n Mapped	60.6	Hard	1.53★	3058-2170
 Gimme Chocolate!! - BABYMETAL	60.6	Expert	1.52★	2871-2035
 Evening Star ~ Night Falls - Yukari's Theme	60.6	Expert+	1.53★	2065-1432
 Savage - (feat. Flux Pavilion & MAX)	60.6	Expert	1.51★	540-339
 Odd Future - Uverworld	60.6	Hard	1.52★	354-207
 Torches - 	60.5	Hard	1.52★	2812-1983
 Digimon Opening Theme - Digimon Adventure	60.5	Expert	1.52★	2416-1672
 Pocket Crocodile - Kero Kero Bonito	60.4	Hard	1.51★	3000-2128
 Funky Dragula - Loo & Placido	60.3	Hard	1.51★	1466-1027
 At Doom's Gate 'E1M1' - Doom 2016 (Diff=Speed)	60.3	Expert+	1.4★	852-566
 Friday Night - Vigiland	60.2	Normal	1.51★	2274-1574
 The Grim Reaper Blows The Horn - 	60.2	Hard	1.51★	532-334
 Cooking by the Book Remix ft. Lil John - 	60.2	Hard	1.5★	477-293
 Livin' On A Prayer - Bon Jovi	60.2	Hard	1.5★	322-189
 More One Night (Assertive Bootleg Remix) - Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika)	60.1	Hard	1.5★	1790-1248
 Dimension - Creo	60.1	Normal	1.52★	1554-1091
 Xenogenesis - TheFatRat	60.1	Expert	1.45★	104-57
 Sono gunjo-ga ito-shikatta youdatta - from CHUNITHM	60	Normal	1.5★	3397-2469
 Gerudo Valley - The Legend of Zelda - Super Smash Bros Wii U	60	Hard	1.28★	1764-1232
 Who Will Know - (Tragedy)	60	Normal	1.41★	1394-972
 D-Tecnolife - Bleach Opening 2	60	Hard	1.44★	948-638
 Disarm You - Kaskade	59.9	Hard	1.38★	2549-1770
 Zurui yo Magnetic Today - Love Live - 	59.9	Normal	1.5★	1776-1239
 TRON - Recognizer	59.9	Hard	1.53★	1186-816
 Isolated Island - Mix Aaron Remix	59.9	Expert+	1.52★	713-468
 Danger Zone - Kenny Logins	59.8	Hard	1.49★	1157-795
 Hellfire - Hommarju	59.8	Hard	1.53★	656-423
 Strangers Like Me - Phil Collins	59.7	Hard	1.51★	1740-1218
 Take a Look Around - 	59.7	Expert	1.49★	1611-1137
 Du Qing - 	59.6	Expert+	1.47★	3443-2521
 SunSlammer - 	59.6	Hard	1.45★	3355-2423
 Space Smasher - (Original)	59.6	Normal	1.48★	1314-913
 Get Schwifty (Andromulus Remix) - 	59.6	Normal	1.46★	881-590
 Lost in the Rhythm DELUXE - Made by Yoshirosama	59.6	Hard	1.49★	413-245
 Little Swing - Map by SixtySix	59.6	Hard	1.52★	406-240
 Sasquatch on the Roof - 	59.6	Expert	1.49★	234-138
 Rich Girl - Hall and Oates	59.5	Hard	1.45★	2153-1487
 sigamiyorum - 	59.4	Normal	1.6★	2781-1955
 JoJo's BA - Opening 5	59.3	Hard	1.48★	2022-1408
 Glacial - 	59.3	Hard	1.49★	1832-1270
 Why Don't You Come On - 	59.3	Normal	1.5★	771-508
 Running in the 90's - Initial D	59.3	Expert	1.48★	691-454
 Warriors of the Night - Datsik & Virtual Riot	59.2	Expert+	1.49★	984-664
 Spoiler - DJ Hyper - 	59.1	Normal	1.47★	2556-1776
 Victory - Two Steps From Hell	59.1	Hard	1.48★	1945-1353
 Cory White House de Chou Taihen! - Unknown	59	Expert	1.48★	1407-981
 My Radio Talks To Me - Planet P Project	59	Normal	1.51★	1008-680
 Freaks - Timmy Trumpet & Savage	59	Normal	1.48★	818-540
 Gerudo Valley METAL - 	59	Hard	1.48★	447-271
 Anaconda - Nicki Manaj	59	Expert	1.46★	63-32
 Too Many Man - Boy Better Know	58.9	Hard	1.49★	1705-1197
 Baby Shark - BabyShark	58.8	Hard	1.48★	5806-5270
 Hikaru Nara (TV size) - Goose house	58.8	Hard	1.49★	3005-2132
 This Is How It Goes - Radio Edit	58.8	Hard	1.45★	1423-995
 Party Favor - - MDR	58.8	Expert	1.47★	1177-809
 The Fox (What Does The Fox Say?) - Ylvis	58.8	Hard	1.45★	612-395
 Awe - prototyperaptor	58.8	Hard	1.42★	165-101
 Believer - Imagine Dragons	58.8	Expert	1.43★	31-11
 Absolute Territory - by WTHX	58.7	Easy	1.47★	3464-2542
 Formation - Beyonce	58.7	Normal	1.46★	2724-1905
 Uprising - Muse	58.7	Hard	1.45★	1745-1222
 Tranz - Gorillaz	58.6	Expert	1.47★	3344-2412
 Armada - Skies of Arcadia OST	58.6	Normal	1.42★	3100-2203
 The Game Brass - Dracula's Castle - 	58.6	Normal	1.47★	2776-1951
 Thriller - 	58.6	Normal	1.43★	2555-1775
 Boomerang - 	58.6	Hard	1.47★	1862-1294
 infected (nightcore remix) - Nightcore	58.6	Expert	1.48★	271-163
 Tieduprightnow - Parcels	58.5	Normal	1.46★	3190-2269
 We're Gonna Lose FeelsGoodMan Clap - TimTheTatMan	58.5	Hard	1.48★	700-462
 Kung Fu Fighting - Carl Douglas	58.5	Easy	1.46★	657-424
 Iconic - prototyperaptor	58.5	Hard	1.46★	487-299
 Main Theme (Doom 2016) - Mick Gordon	58.4	Normal	1.33★	1650-1167
 Welcome to the Family - Avenged Sevenfold	58.4	Normal	1.48★	1434-1002
 Teopacito feat. Will Stetson - Luis Fonsi ft. Daddy Yankee / R3 Music Box / Omoi	58.2	Hard	1.46★	1785-1246
 Another Winter - 	58.2	Normal	1.38★	1743-1220
 Seagulls! - (Stop It Now)	58.2	Normal	1.4★	545-343
 Dum Dee Dum - Dum Beat Dum	58.2	Normal	1.46★	368-219
 Live To Win - Paul Stanley	58.1	Normal	1.45★	2881-2044
 Blastix Riotz - Chart by Mystikmol	58.1	Normal	1.45★	1725-1211
 Qian Nian Deng Yi Hui - 	58.1	Expert	1.45★	1044-705
 Disclosure - Latch ft. Sam Smith	58.1	Hard	1.45★	761-501
 Mr. Blue Sky - Electric Light Orchestra	58	Normal	1.44★	1996-1392
 Deadcrush - (Stoker)	58	Expert	1.45★	1299-906
 Way Back - 	58	Hard	1.43★	1121-766
 The Squeaky Wheel - 	57.9	Normal	1.46★	3483-2562
 Oppa Toby Style - Not a Gangnam Style remix	57.9	Hard	1.56★	1298-905
 Move On (Radio Edit) - Shingo Nakamura & Kazusa	57.9	Hard	1.46★	1037-700
 Savannah - Feat. Philly K	57.9	Hard	1.45★	259-155
 Arena - Fabian Mazur	57.8	Expert	1.44★	2254-1561
 Angels & Demons - 	57.8	Normal	1.55★	1898-1320
 Mayday - The Fat Rat	57.8	Expert	1.43★	1367-953
 Chasis Let's Cry - Makina Chasis Let's Cry	57.7	Easy	1.44★	1905-1325
 Miss You - bo en	57.7	Normal	1.48★	1132-775
 Stranded - WRLD x SMLE	57.7	Hard	1.45★	644-415
 Give Me Tonight - Dustin Tebbutt	57.6	Hard	1.44★	1537-1079
 Battle With Red - [pokemon arrange]	57.5	Normal	1.44★	3394-2466
 Love Scenario - Love Scenario	57.5	Hard	1.44★	2031-1412
 Maximum Effort - Tom Holkenborg	57.5	Expert	1.41★	1280-890
 God Damn - 	57.5	Hard	1.44★	380-226
 You are the Miserable - 	57.5	Normal	1.45★	264-158
 Berserk - DJ S3rl ft Iceman	57.4	Easy	1.26★	2326-1609
 Azur Lane VS Yuudachi - piano rock ver	57.4	Hard	1.45★	1976-1377
 FFVII Fighting Theme (Original) - Those Who Fight	57.4	Expert	1.44★	1373-957
 GHOST - Jaden Smith (Ft Christian Rich)	57.3	Hard	1.44★	2959-2099
 Stutter - Mapped by BinaryTech	57.3	Expert	1.45★	1194-821
 Basics in Behavior [Blue] - The Living Tombstone	57.2	Hard	1.42★	3288-2430
 I'll Make A Man Out Of You - Mulan	57.2	Hard	1.43★	1425-996
 Need Somebody - Crankdat	57.2	Expert	1.44★	672-435
 Luka Luka?Night Fever - feat.Megurine Luka	57.1	Normal	1.4★	2070-1435
 In My Heart - Chart by Mystikmol	57	Hard	1.42★	3556-2649
 Jumper - Waterflame	56.9	Expert	1.79★	737-484
 Contact - 	56.9	Hard	1.49★	2363-1633
 Black Skinhead - Kanye West	56.9	Normal	1.43★	1465-1026
 Blossom - 	56.9	Expert	1.43★	343-201
 I was King  - 	56.9	Normal	1.42★	146-87
 Wow Wow - V2	56.8	Normal	1.42★	2102-1459
 September - 	56.8	Normal	1.42★	1628-1152
 The Middle - Zedd	56.8	Hard	1.42★	962-648
 At Doom's Gate 'E1M1' - Doom 2016 (Diff=Speed)	56.8	Hard	1.48★	852-566
 High Five - by WTHX	56.7	Easy	1.42★	3465-2543
 Kryptonite - 	56.7	Normal	1.43★	3412-2484
 Short Change Hero - the Heavy	56.7	Normal	1.42★	1539-1081
 Draw - Dorian Concept Remix	56.7	Hard	1.42★	1284-894
 Peptalk - De Staat	56.7	Hard	1.43★	971-653
 Free Refills - by Galactic Hole	56.7	Hard	1.43★	439-264
 Skyrim Theme - The Song Of The Dragonborn	56.7	Expert	1.43★	184-110
 The Greatest Show - The Greatest Showman	56.6	Hard	1.36★	1645-1164
 Disco Descent - Crypt of the Necrodancer	56.6	Hard	1.4★	568-359
 Clarity - mapped by Mr__Tomnus	56.6	Hard	1.41★	398-236
 Lucid Dream - Owl City	56.5	Expert	1.46★	2546-1768
 Gypsy Woman - Anarbor	56.5	Hard	1.42★	977-658
 Planet Rave - S3RL ft Renee 	56.4	Normal	1.41★	2956-2097
 Chinese Food - - Allison Gold ft Pato	56.4	Hard	1.55★	2814-1985
 Cotton Eyed Joe - Rednex	56.4	Normal	1.41★	2623-1832
 Holy War - BoomKitty	56.4	Expert	1.41★	2487-1724
 Right Here and Now - 	56.4	Expert	1.41★	910-608
 Beerbongs & Bentleys - Ramzoid	56.3	Expert	1.36★	2188-1512
 Staring At The Sun - 	56.3	Hard	1.41★	770-507
 Face to face - Daft Punk	56.2	Normal	1.4★	1357-944
 Red Like Roses - Part II - Ft. Casey Lee Williams and Sandy Casey	56.2	Hard	1.4★	1184-815
 melon bread - 	56.2	Normal	1.4★	841-557
 Above All - Home	56.2	Normal	1.38★	792-523
 Where The Guns At - 	56.2	Hard	1.41★	405-239
 Error_Operator - Taking Back Sunday	56.1	Hard	1.41★	2729-1908
 Slow - Matoma (JCP edit)	56.1	Hard	1.4★	1095-747
 Better Off Alone - 	56.1	Hard	1.33★	978-659
 My sweet Shadow - 	56.1	Normal	1.38★	201-120
 A-Punk - Vampire Weekend	56	Normal	1.4★	2103-1460
 Black Betty - Caravan Palace Cover	56	Normal	1.4★	788-520
 Bass Jam - 	55.9	Normal	1.4★	329-193
 Bad Behavior - 	55.8	Hard	1.4★	2417-1673
 The Way I Are - Timbaland	55.8	Normal	1.4★	2207-1527
 Influenza B - 	55.8	Hard	1.49★	1066-723
 cYsmix - Escapism (BilliumMoto Flip) - 	55.8	Normal	1.41★	800-528
 Supermooon - sober rob & Karra	55.8	Hard	1.4★	520-324
 While I'm Alive - (Stoker)	55.6	Normal	1.39★	1415-989
 Battle With a Flippant Foe - 	55.6	Hard	1.39★	1054-715
 You Know - 	55.6	Expert	1.41★	135-79
 Tightrope (Wondamix) - Janelle Monáe feat. B.o.B. & Lupe Fiasco	55.5	Normal	1.41★	2779-1954
 youth - troye sivan	55.5	Hard	1.39★	1501-1053
 Astrogazer - D.J Totto - 	55.5	Normal	1.39★	837-554
 Terraria - Plantera - Re-Logic	55.4	Hard	1.41★	5854-5319
 Simple and Clean - Elan Vital	55.4	Expert	1.39★	2497-1733
 Rainbow Notes - Approaching Nirvana	55.4	Hard	1.38★	893-598
 Magika - 	55.3	Hard	1.39★	2680-1869
 Money - 	55.3	Normal	1.39★	2396-1657
 Westworld theme - 	55.3	Hard	1.4★	2162-1492
 Ultimate Celebration - Intents 2018 Anthem	55.3	Hard	1.39★	1860-1292
 Deadcrush - (Stoker)	55.3	Normal	1.39★	1299-906
 Protectors of the Earth - Two Steps from Hell	55.3	Normal	1.38★	853-567
 Cut Your Teeth - Kygo & Kyla La Grange	55.3	Hard	1.37★	810-534
 RIGHT ON TIME - from GF and DM	55.2	Normal	1.38★	2317-1600
 Don't Stop Me Now - Mapped by Looneyks	55.2	Hard	1.38★	2095-1453
 Hooked on a Feeling - Blue Swede	55.1	Normal	1.35★	3202-2280
 Lights - ZeroPucks	55	Hard	1.37★	2615-1825
 Squid Sisters - 	55	Hard	1.37★	287-175
 Icebreaker - 	54.9	Hard	1.38★	1838-1276
 Harder Better Faster Stronger - Daft Punk	54.9	Hard	1.38★	1183-814
 3-Way (The Golden Rule)(feat. Justin Timberlake & Lady Gaga) - 	54.9	Expert	1.34★	530-333
 OmegaWave1986 - (feat. Matt Watson)	54.8	Hard	1.46★	1291-901
 KILLSHOT  - Eminem	54.7	Expert	1.28★	5906-5382
 Headless Beast - Pause Ahead Side A - Bill Kiley	54.7	Easy	1.37★	1453-1015
 ZOOKEEPERS - Drunk On You - 	54.7	Hard	1.37★	312-184
 Hyper Drive - Jaroslav Beck, Generdyn	54.6	Expert	1.36★	2763-1939
 Splatoon - Nasty Majesty	54.6	Normal	1.37★	2543-1767
 We Are - 	54.6	Normal	1.37★	512-316
 Los! Los! Los! [TV size] - Tanya Degurechaff (Aoi Yuuki)	54.5	Normal	1.37★	2690-1879
 Unshakable - RiraN	54.5	Easy	1.37★	2629-1838
 Persona 4 Dancing - Snowflakes - ATLUS / Narasaki Remix	54.5	Normal	1.31★	2384-1651
 Super Smash Bros. Brawl Theme - Nintendo	54.5	Hard	1.36★	2246-1553
 Cha Cha Slide - 	54.5	Hard	1.37★	954-643
 JoJo's BA - Opening 2	54.5	Hard	1.31★	400-237
 10th Ave - K.Flay	54.4	Hard	1.34★	834-553
 Shooting Stars (Onderkoffer Remix) - Bag Raiders	54.4	Expert	1.35★	1296-904
 Das Booty - Planet Booty	54.3	Expert	1.37★	1759-1229
 Sponge Bob - Hip Hop Remix	54.3	Hard	1.37★	1683-1181
 Cool Patrol - 	54.3	Normal	1.36★	639-410
 Spy - 	54.3	Hard	1.51★	186-111
 Running From the Cops feat. Armanni Reign - Charted By Moriik	54.2	Normal	1.36★	2590-1803
 Layer Cake - Persona 5 OST	54.2	Expert	1.36★	2505-1738
 Shia LaBeouf - Rob Cantor	54.2	Easy	1.34★	686-449
 Good Times Roll - Griz x Big Gigantic	54.1	Normal	1.45★	3931-3101
 Natsuiro Egao de 1 2 Jump! - 	54.1	Normal	1.29★	3018-2142
 When Can I See You Again - Owl City	54.1	Expert	1.35★	2019-1406
 Tongue Tied - Earl	54.1	Normal	1.35★	1817-1258
 At Doom's Gate 'E1M1' - Doom 2016 (Diff=Speed)	54.1	Expert	1.4★	852-566
 Sorry - Justin Bieber	54	Normal	1.35★	2723-1904
 Earth Meets Water - PointedSprite	54	Hard	1.38★	2117-1469
 What If Im Hurt Again - Made by Yoshirosama	54	Hard	1.35★	347-204
 Right Now - Van Halen	53.8	Normal	1.35★	2737-1915
 Konga Conga Kappa (King Konga) - Crypt of the Necrodancer	53.7	Hard	1.64★	3049-2164
 Only My Railgun (TV size) - fripSide	53.7	Normal	1.34★	2182-1507
 Beelzeboss - The Final Showdown	53.7	Normal	1.32★	1469-1030
 The_World_Warrior - 	53.6	Expert+	1.25★	2227-1543
 It's Not Unusual - Tom Jones	53.6	Normal	1.44★	1706-1198
 Caves - Haux	53.6	Hard	1.34★	1485-1041
 No Name - NF	53.6	Hard	1.35★	1144-783
 Higher (Lakechild remix) - Cajsa Siik	53.5	Normal	1.34★	3091-2195
 It Makes No Difference Who We Are - Celldweller	53.5	Normal	1.43★	2464-1705
 Lights - Klaypex	53.5	Easy	1.36★	1207-831
 Dyscontrolled Galaxy  - Chart by Mystikmol	53.5	Normal	1.35★	
 Strip - 	53.4	Normal	1.34★	2538-1763
 Westworld theme - 	53.4	Normal	1.34★	2162-1492
 Sign of Evil (Andrew Hulshult remake) - Doom 	53.4	Hard	1.34★	1716-1203
 Tank Battle - Rocket Slime	53.4	Expert	1.33★	1248-867
 Party Rock Anthem - LMFAO	53.3	Normal	1.33★	2788-1961
 Mute City - F-Zero	53.3	Hard	1.33★	410-243
 Cliffs Of Dover - [WIP] (GH3)	53.2	Expert	1.35★	2969-2103
 Every Day - Eric Prydz	53.2	Normal	1.34★	2436-1685
 Eyes, Nose, Lips - TAEYANG	53.2	Normal	1.33★	1594-1124
 Pomf Pomf Kimochi - Mapped by Valkuma	53.2	Hard	1.34★	635-407
 citrus - Chart by Mystikmol	53.1	Normal	1.29★	3010-2136
 Celebration - 	53.1	Hard	1.33★	2702-1887
 Crystal Palace _ by SHIKI - 	53.1	Hard	1.28★	1977-1378
 Doki Doki - Nick Kaelar (Varien) / DDLC	53.1	Hard	1.34★	733-482
 Rewind  - 	53.1	Hard	1.33★	346-203
 Du Qing - 	53	Normal	1.38★	3443-2521
 Three Thirty - AJR	53	Hard	1.31★	2676-1865
 Mama - Mapped By Torchy	53	Expert	1.33★	1475-1034
 Bloom - ODEZA	53	Normal	1.34★	486-298
 Water Country Commercial - Your Summer Memories	52.9	Hard	1.35★	3481-2560
 EC1-I'm on Fire - Approaching Nirvana	52.8	Hard	1.32★	2677-1866
 Attack on Titan - Roselia - Guren no Yumiya Cover	52.8	Normal	1.33★	527-331
 Big Enough - 	52.7	Expert	1.3★	69-35
 Make Us High - 	52.6	Expert	1.3★	716-471
 Lonely Departure - Chroma	52.5	Easy	1.31★	3127-2220
 Shelter - Porter Robinson & Madeon 	52.5	Normal	1.31★	2648-1849
 Learn to Dab - Mapped by Sniffyz	52.4	Expert+	1.34★	2530-1757
 Black Betty - Caravan Palace Remix	52.4	Easy	1.31★	1952-1358
 Born to be alive - Born to be alive	52.4	Easy	1.32★	945-635
 Jingles Bells (Trap Remix) - Steviie Wonder & Keanu  	52.3	Hard	1.5★	3402-2474
 Desert Rose - 	52.3	Hard	1.31★	3032-2151
 It Is Wednesday My Dudes - JimmyHere	52.3	Expert+	1.39★	2277-1575
 Wolves - Selena Gomes ft Marshmello	52.2	Easy	1.31★	2890-2047
 I'm being Reelistic - Omnitica	52.2	Normal	1.31★	464-282
 Can't Beat Airman - feat. Hanatan	52.1	Hard	1.31★	1722-1208
 Feel It Still - Portugal. The Man	52.1	Easy	1.3★	1249-868
 You're Welcome - Moana	52.1	Hard	1.28★	912-609
 Fireflies (Said The Sky Remix) - Owl City	52	Normal	1.3★	2533-1759
 Mortal Kombat (Original Theme) - Techno Syndrome	52	Normal	1.29★	1615-1140
 Seven Nation Army - The White Stripes	52	Hard	1.28★	1458-1020
 Never Regret Anything - Chart by Mystikmol	52	Normal	1.31★	1390-968
 I Ain't Done - Andy Mineo	52	Normal	1.33★	1235-857
 BMT (Remix) - (Map By QuiqueLocoXDDDD)	52	Hard	1.29★	222-129
 This is America (1.2) - Childish Gambino	51.9	Normal	1.31★	879-588
 This is America - Childish Gambino	51.9	Normal	1.31★	824-545
 Lycanthropy - 	51.7	Hard	1.29★	1521-1067
 Booty Swing - 	51.7	Expert	1.29★	806-532
 Oh Mama - Run The Jewls	51.6	Hard	1.26★	1245-864
 Pocket Crocodile - Kero Kero Bonito	51.5	Normal	1.17★	3000-2128
 Renegade - phoenix7700	51.5	Normal	1.3★	2704-1889
 Crazy Frog - Axel F - Axel F	51.5	Hard	1.3★	577-367
 Milky Way (Explore) - Ben Prunty	51.4	Hard	1.29★	3071-2180
 Fly - Marshmello	51.4	Expert	1.29★	1259-876
 Aa Kenran no Yume ga Gotoku [short ver] - Active Planets & AUGUST	51.3	Normal	1.28★	3008-2134
 Doomsday - Nero - 	51.3	Hard	1.28★	849-565
 The Avengers Theme Song - Marvel	51.3	Expert	1.3★	821-542
 FIFA 2018 Rusia - live it up	51.2	Expert	1.29★	2044-1420
 Piercing the Sky - Souleye	51.2	Normal	1.28★	1744-1221
 Again - 	51.2	Hard	1.28★	846-562
 Back Again - Archie	51.1	Normal	1.29★	350-205
 ICE - Michelle Creber & Gabriel Brown	51	Normal	1.28★	2548-1769
 DotA - 	51	Normal	1.27★	754-495
 Give It Up - Knife Party	51	Normal	1.27★	122-69
 Let It Go - Frozen - Alex Boye  - (Africanized Tribal Cover) Ft. One Voice Children's Choir	50.9	Hard	1.27★	2087-1447
 I Wanna Go - Britney Spears	50.9	Normal	1.27★	715-470
 A Light that Never Comes  - 	50.9	Normal	1.27★	245-147
 Lost Woods - Zelda	50.8	Hard	1.24★	692-455
 The Mojo Radio Gang - 	50.8	Hard	1.27★	133-77
 The Final Countdown - Europe	50.7	Hard	1.38★	3431-2505
 Harry Porra BR - Made by Francozala	50.7	Expert	1.27★	2882-2045
 Holding Out for a Hero - Bonnie Tyler	50.7	Normal	1.23★	2199-1519
 Ninelie (REDSHiFT & Vesuvia Remix) - Kabaneri ED	50.7	Hard	1.27★	1409-983
 Midnight City - M83	50.7	Hard	1.27★	542-341
 Open - Rob Gasser & Insanlik3	50.6	Normal	1.27★	2743-1921
 Stayin' Alive - 	50.6	Normal	1.24★	982-662
 Narcissistic Cannibal - Ft. Skrillex and Kill The Noise	50.6	Hard	1.25★	755-496
 Atlantis Level 1 - Glover OST (N64)	50.6	Hard	1.3★	262-157
 LAST GAME (TV-Size) - STEINS;GATE	50.5	Hard	1.24★	5857-5324
 CHINA_X - 	50.5	Easy	1.21★	3302-2361
 A Tiny Spaceship's Final Mission - Fantomenk	50.5	Normal	1.26★	1742-1219
 Acid Rain - LORN	50.5	Hard	1.26★	1378-961
 F.U.N. Song - Charted by GruntTSD	50.4	Expert+	1.27★	2226-1542
 Pushed Down(Nightcore) - Stahl	50.3	Normal	1.25★	1837-1275
 Pure Imagination - Ready Player One OST	50.3	Expert	1.29★	1661-1171
 Wake Me Up Before You Go-Go - Wake Me Up Before You Go-Go	50.2	Normal	1.26★	1853-1286
 Barbie Girl - Aqua	50.1	Normal	1.21★	2708-1892
 Pandora - 	50	Hard	1.24★	2715-1898
 No Name - NF	50	Normal	1.26★	1144-783
 Little Talks - Of Monsters and Men	50	Normal	1.25★	1049-710
 Fruit Juice - Snoop Lion	49.9	Normal	1.25★	2854-2020
 Genkai x Toppai Survivor - Dragon Ball Super	49.9	Hard	1.26★	675-438
 39(Thank you) [Hatsune Miku] - sasakure.UK & DECO*27	49.8	Normal	1.25★	2689-1878
 gee kpop - Girls Generation (kpop)	49.8	Normal	1.24★	1396-973
 Yeah! - Usher	49.7	Normal	1.25★	3467-2545
 Layer Cake - Persona 5 OST	49.6	Hard	1.24★	2505-1738
 Night is on my mind - Dillon Francis Remix	49.6	Hard	1.25★	1541-1082
 Fuck Her Gently - Tenacious D	49.6	Normal	1.24★	1492-1047
 Vicarious - 	49.6	Hard	1.24★	1040-702
 One More Time - Berlin Child	49.5	Normal	1.24★	3818-2965
 Lone Digger - Caravan Palace	49.5	Normal	1.08★	2725-1906
 Get Down - BJJ	49.5	Normal	1.24★	2342-1619
 Bullets - Cyberpunk 2077 Soundtrack	49.5	Hard	1.25★	2147-1485
 Let Me Ohh - E-Dubble, RIP February 13, 2017	49.5	Hard	1.25★	1553-1090
 Duncan Hills Coffee Jingle - Dethklok	49.5	Easy	1.25★	1441-1007
 iLLness LiLin  - Chart by Mystikmol	49.4	Normal	1.18★	5311-4716
 Lost Frequincies - Are You With me - Are You With Me	49.3	Hard	1.24★	
 Immortals - Fall Out Boys - JenMacAllister	49.3	Expert	1.23★	
 Derezzed - Tron: Legacy Soundtrack	49.3	Normal	1.21★	203-122
 Get Schwifty (Andromulus Remix) - 	49.2	Easy	1.23★	881-590
 KDV (feat. Shug) - MISSIO	49.1	Easy	1.19★	3111-2211
 Ruriirokingyo to Hanasyoubu - (nmk Eurobeat mix)	49.1	Normal	1.23★	1978-1379
 UNTOUCHABLE  - (Feat. McconnellRet)	49.1	Normal	1.24★	1590-1120
 Walk on Water - 30 seconds to mars	49.1	Hard	1.22★	676-439
 EC1-Haunted - Slips & Slurs	49	Hard	1.23★	2668-1860
 Lone Digger - 	49	Easy	1.19★	684-447
 En Antris Et Stella Fatum Cruenti - Dethklok	48.9	Hard	1.19★	2918-2068
 Dragonborn - Skyrim	48.9	Normal	1.22★	2703-1888
 Why - 	48.9	Normal	1.22★	1393-971
 Erza's Theme - Fairy Tail	48.8	Normal	1.22★	3151-2239
 Dragon Oath theme  - TLBB	48.8	Expert	1.22★	2794-1967
 Shader lau - studio13	48.8	Normal	1.23★	1839-1277
 Boulevard of Broken Dreams - Green Day	48.7	Normal	1.22★	1339-932
 Solitary Man - Solitary Man	48.6	Normal	1.23★	599-384
 Interstellar (Ben Walter Remix) - 	48.6	Expert	1.2★	338-199
 Answer [TV size] - no3b	48.5	Normal	1.22★	3393-2465
 Dreamscape - 	48.4	Easy	1.23★	
 Stamina - Vitalic	48.3	Hard	1.21★	2589-1802
 First Of The Year (Equinox) - 	48.3	Normal	1.21★	574-364
 Do It Again - 	48.3	Hard	1.2★	286-174
 Dangerous Night - 30 Seconds to Mars	48.2	Hard	1.19★	1498-1051
 The Queens Justice - Game of Thrones	48.2	Hard	1.29★	865-578
 Snow Halation - by Muse	48.1	Normal	1.2★	2696-1882
 Jay Chou - Love Confession - Jay Chou	48.1	Expert	1.17★	2513-1744
 Let It Happen - Tame Impala	48	Normal	1.21★	2014-1403
 Remix 10 - SilvaGunner Remix	48	Normal	1.2★	2000-1395
 Carnivores - Creo	48	Normal	1.18★	1149-788
 The Avengers Theme Song - Marvel	48	Hard	1.13★	821-542
 Break In-City - Tenacious D	47.9	Normal	1.17★	2700-1886
 Konga Conga Kappa (King Konga) - Crypt of the Necrodancer	47.8	Normal	1.25★	3049-2164
 Symphony - Clean Bandit	47.8	Hard	1.15★	1315-914
 Cryosleep - 	47.8	Easy	1.2★	1125-769
 I Like It - Cardi B	47.8	Normal	1.2★	1115-760
 Running in the 90's - Initial D	47.8	Hard	1.19★	691-454
 Epollo - Alon Mor	47.8	Hard	1.21★	355-208
 Hikaru Nara (TV size) - Goose house	47.7	Normal	1.2★	3005-2132
 Awe (One Saber) - prototyperaptor	47.7	Hard	1.19★	953-642
 Batshit - Sofi Tukker	47.7	Hard	1.16★	218-126
 Toilet - Mapped by Riddick	47.6	Expert	1.19★	2774-1949
 Burn - Ellie Goulding	47.6	Easy	1.19★	2302-1590
 Guile's Theme (Street Fighter 2) - Yoko Shimomura	47.5	Expert	1.13★	2572-1789
 Du Qing - 	47.4	Easy	1.23★	3443-2521
 Rainy, rainy days - Touhou Vocal - SOUND HOLIC	47.4	Normal	1.19★	2129-1473
 Ghost Rule - feat_ Hatsune Miku	47.4	Normal	1.19★	1980-1381
 Telephone Awoo - Telephone Number (1984)	47.4	Hard	1.18★	1288-898
 9,000 Miles - (Charted by M.Rappold)	47.4	Hard	1.18★	711-466
 kochira?koufuku an shin i inkai - UTATA P	47.3	Easy	1.18★	2476-1715
 Feather - 	47.3	Hard	1.2★	1170-804
 Shooting Stars (Onderkoffer Remix) - Bag Raiders	47.3	Hard	1.18★	1296-904
 EC2 - Still Waiting - Prototyperaptor	47.2	Hard	1.18★	3651-2767
 Blank Space - I Prevail	47.2	Normal	1.18★	3016-2140
 Popcorn Funk - Monstaz.	47.1	Hard	1.18★	1950-1357
 No No No - TheFatRat	46.9	Easy	1.17★	3026-2148
 Furries - 	46.9	Easy	1.17★	1405-979
 Gnar - League of Legends	46.9	Expert	1.19★	1039-701
 Gerudo Valley METAL - 	46.9	Normal	1.18★	447-271
 Jacques Chirac - Campagne 1981	46.8	Normal	1.19★	1726-1212
 Ride - Twenty One Pilots	46.8	Normal	1.17★	1616-1141
 Furries - 	46.8	Normal	1.18★	1405-979
 Mii Channel Theme (Fixed) - 	46.8	Hard	1.19★	19-3
 Fabulous - Roomie & Pewdiepie	46.7	Normal	1.16★	3193-2272
